File Name,Image,Task Type,VME or not?,Possible for VME Error to exist?,"If so, does VME error exist?",No Pen,No Man,Shape,Number of Protrusions,Incorrect/Missing Rune,Missing Carrot,Missing Castle,Use Mickey Mouse,Missing Word,Missing Moon,No Tie,No Stripes,Bart Hair,Wrong Colors,Tail,Wrong Object,Wrong Shape,No Bunny Ears,Wrong Colors,Four Spikes,Wrong Number ,Wrong Hair Color,No Mustache,Not Bowtie,Wrong Shape,Wrong Face,No Clothes,Wrong Bars,Wrong Pattern,Wrong Circle,Missing Mermaid,Trident
Mono_LT_551,Mono,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_558,Mono,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_590,Mono,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_598,Mono,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_618,Mono,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_635,Mono,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_783,Mono,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_789,Mono,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_824,Mono,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_851,Mono,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_883,Mono,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_922,Mono,LT,VME,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_944,Mono,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_976,Mono,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_996,Mono,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_1081,Mono,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_1136,Mono,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_1160,Mono,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_1216,Mono,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_1217,Mono,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_1240,Mono,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_1268,Mono,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_1275,Mono,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_1295,Mono,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_1299,Mono,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_1314,Mono,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_1361,Mono,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_1374,Mono,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_1412,Mono,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_1446,Mono,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_1462,Mono,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_1499,Mono,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_1501,Mono,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_1543,Mono,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_LT_1589,Mono,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_ST_130,Mono,ST,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_ST_707,Mono,ST,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_ST_775,Mono,ST,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono_ST_900,Mono,ST,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_25,Pika,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_97,Pika,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_122,Pika,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_192,Pika,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_220,Pika,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_311,Pika,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_377,Pika,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_406,Pika,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_510,Pika,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_530,Pika,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_537,Pika,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_603,Pika,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_641,Pika,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_695,Pika,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_701,Pika,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_750,Pika,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_774,Pika,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_814,Pika,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_823,Pika,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_857,Pika,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_873,Pika,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_886,Pika,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_887,Pika,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_934,Pika,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_953,Pika,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_982,Pika,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_1064,Pika,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_1219,Pika,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_1319,Pika,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_1342,Pika,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_1371,Pika,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_LT_1596,Pika,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_ST_142,Pika,ST,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_ST_234,Pika,ST,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_ST_284,Pika,ST,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_ST_310,Pika,ST,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_ST_526,Pika,ST,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_ST_543,Pika,ST,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_ST_668,Pika,ST,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_ST_787,Pika,ST,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_ST_905,Pika,ST,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_ST_908,Pika,ST,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_ST_966,Pika,ST,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_ST_973,Pika,ST,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_ST_1134,Pika,ST,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_ST_1176,Pika,ST,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_ST_1444,Pika,ST,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_ST_1453,Pika,ST,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_ST_1592,Pika,ST,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pika_ST_1599,Pika,ST,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_112,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_253,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_319,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_321,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_349,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_426,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_527,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_569,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_579,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_693,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_696,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_754,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_923,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_1083,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_1095,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_1154,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_1169,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_1189,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_1236,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_1286,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_1307,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_1369,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_1379,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
PPG_LT_1535,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_1588,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_LT_1593,PPG,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_ST_23,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_ST_119,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_ST_172,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_ST_217,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_ST_261,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_ST_415,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_ST_441,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_ST_450,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_ST_497,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_ST_628,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_ST_762,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_ST_817,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
PPG_ST_937,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_ST_986,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_ST_1026,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_ST_1034,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_ST_1050,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
PPG_ST_1079,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_ST_1159,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_ST_1294,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_ST_1392,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_ST_1441,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_ST_1456,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPG_ST_1500,PPG,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_118,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_135,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_141,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_280,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_346,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_348,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_388,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_433,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_464,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_539,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_570,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_576,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_600,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_601,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_609,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_629,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_646,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_660,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
Pringles_LT_719,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_749,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
Pringles_LT_759,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_773,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_780,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_859,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_1018,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
Pringles_LT_1085,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_1090,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_1100,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_1224,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_1274,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
Pringles_LT_1470,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_1508,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_1532,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
Pringles_LT_1566,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_1580,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_LT_1581,Pringles,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_ST_19,Pringles,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_ST_45,Pringles,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_ST_56,Pringles,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_ST_237,Pringles,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_ST_509,Pringles,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_ST_544,Pringles,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_ST_769,Pringles,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_ST_968,Pringles,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_ST_1059,Pringles,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_ST_1203,Pringles,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_ST_1257,Pringles,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_ST_1436,Pringles,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_ST_1525,Pringles,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pringles_ST_1547,Pringles,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_121,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_210,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_244,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_381,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_557,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_658,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_753,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_792,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_796,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_837,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_852,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_897,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_902,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_920,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_998,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_1151,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_1167,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_1259,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_1303,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_1341,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_1377,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_1409,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_1434,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_LT_1530,Ralph,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_ST_15,Ralph,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_ST_49,Ralph,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_ST_57,Ralph,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_ST_60,Ralph,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_ST_77,Ralph,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_ST_251,Ralph,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_ST_285,Ralph,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_ST_330,Ralph,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_ST_332,Ralph,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_ST_374,Ralph,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_ST_465,Ralph,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_ST_502,Ralph,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_ST_506,Ralph,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_ST_588,Ralph,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_ST_694,Ralph,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_ST_712,Ralph,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_ST_827,Ralph,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_ST_1039,Ralph,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_ST_1237,Ralph,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_ST_1312,Ralph,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph_ST_1351,Ralph,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
